commcare-hq	src	0 sec	0.0004234596654668643		src	30 sec	0.015297480414990473		src	1 min	0.0134977768367563		src	5 min	0.08749735337709083		src	10 min	0.06611264027101418		src	>10 min	0.1881748888418378		test	0 sec	0.007040016938386619		test	30 sec	0.07415837391488461		test	1 min	0.0576434469616769		test	5 min	0.1800232902816007		test	10 min	0.10432987507939868		test	>10 min	0.34834850730467926		others	0 sec	0.4173724327757781		others	30 sec	0.33786788058437434		others	1 min	0.260057167054838		others	5 min	1.005028583527419		others	10 min	0.565053991107347		others	>10 min	1.6050709294939658				
ipython	src	0 sec	0.007728138894770273		src	30 sec	0.004446326487402075		src	1 min	0.0038640694473851367		src	5 min	0.024190133389794623		src	10 min	0.020008469193309338		src	>10 min	0.1683781494812619		test	0 sec	0.00021172983273343214		test	30 sec	0.0003175947491001482		test	1 min	0.0003705272072835062		test	5 min	0.001640906203684099		test	10 min	0.0017467711200508153		test	>10 min	0.0263603641753123		others	0 sec	0.1953737031547745		others	30 sec	0.02853059496082998		others	1 min	0.028160067753546476		others	5 min	0.110734702519585		others	10 min	0.07537582045310184		others	>10 min	0.4870315477450773				
sympy	src	0 sec	0.017203048909591363		src	30 sec	0.01048062672030489		src	1 min	0.0059284353165360995		src	5 min	0.03572940927376667		src	10 min	0.026042769426212153		src	>10 min	0.39027101418589877		test	0 sec	0.0004234596654668643		test	30 sec	0.0003175947491001482		test	1 min	0.00026466229091679015		test	5 min	0.0017997035782341732		test	10 min	0.0015879737455007411		test	>10 min	0.026519161549862377		others	0 sec	0.25307008257463476		others	30 sec	0.08405674359517255		others	1 min	0.029006987084480202		others	5 min	0.10877620156680076		others	10 min	0.06177217869997883		others	>10 min	0.5414990472157527				
pandas	src	0 sec	0.011698073258522125		src	30 sec	0.008045733643870422		src	1 min	0.007939868727503706		src	5 min	0.050338767732373495		src	10 min	0.032235867033665044		src	>10 min	0.32299385983485074		test	0 sec	5.2932458183358036e-05		test	30 sec	0.00021172983273343214		test	1 min	5.2932458183358036e-05		test	5 min	0.0012174465382172347		test	10 min	0.0004763921236502223		test	>10 min	0.009951302138471311		others	0 sec	0.025989836968028795		others	30 sec	0.01688545416049121		others	1 min	0.011486343425788694		others	5 min	0.05049756510692357		others	10 min	0.03181240736819818		others	>10 min	0.2963159009104383				
kuma	src	0 sec	0.007622273978403557		src	30 sec	0.0003175947491001482		src	1 min	0.0011115816218505187		src	5 min	0.002487825534617828		src	10 min	0.0016938386618674571		src	>10 min	0.014344696167690027		test	0 sec	0.0004763921236502223		test	30 sec	0.0003705272072835062		test	1 min	0.00010586491636671607		test	5 min	0.0007410544145670124		test	10 min	0.0007410544145670124		test	>10 min	0.009474910014821088		others	0 sec	0.038587762015668006		others	30 sec	0.02773660808807961		others	1 min	0.015562142705907262		others	5 min	0.06060766461994495		others	10 min	0.04853906415413932		others	>10 min	0.5167795892441245				
zamboni	src	0 sec	0.00021172983273343214		src	30 sec	5.2932458183358036e-05		src	1 min	5.2932458183358036e-05		src	5 min	0.0001587973745500741		src	10 min	5.2932458183358036e-05		src	>10 min	0.0007410544145670124		test	0 sec	0.00010586491636671607		test	30 sec	0.0004763921236502223		test	1 min	0.00021172983273343214		test	5 min	0.0019055684946008892		test	10 min	0.001429176370950667		test	>10 min	0.009316112640271015		others	0 sec	0.06447173406733009		others	30 sec	0.04853906415413932		others	1 min	0.0339297056955325		others	5 min	0.1623438492483591		others	10 min	0.12926106288376032		others	>10 min	0.8827016726656786				
bedrock	src	0 sec	5.2932458183358036e-05		src	30 sec	0.0012174465382172347		src	1 min	0.0004763921236502223		src	5 min	0.0027524878255346177		src	10 min	0.0020643658691509633		src	>10 min	0.022125767520643658		test	0 sec	0.0001587973745500741		test	30 sec	0.00021172983273343214		test	1 min	0.00021172983273343214		test	5 min	0.0019055684946008892		test	10 min	0.0025936904509845436		test	>10 min	0.019214482320558966		others	0 sec	0.015032818124073682		others	30 sec	0.011009951302138471		others	1 min	0.008839720516620792		others	5 min	0.052561930976074527		others	10 min	0.04615710353588821		others	>10 min	0.39709930129155196				
socorro	src	0 sec	0.0		src	30 sec	0.0001587973745500741		src	1 min	5.2932458183358036e-05		src	5 min	0.0005293245818335803		src	10 min	0.0004234596654668643		src	>10 min	0.00645775989836968		test	0 sec	0.0007410544145670124		test	30 sec	0.0004763921236502223		test	1 min	0.0003705272072835062		test	5 min	0.002805420283717976		test	10 min	0.0020114334109676054		test	>10 min	0.03075375820453102		others	0 sec	0.030700825746347662		others	30 sec	0.015456277789540547		others	1 min	0.015032818124073682		others	5 min	0.05637306796527631		others	10 min	0.03599407156468346		others	>10 min	0.38476603853482955				
kitsune	src	0 sec	0.0006881219563836544		src	30 sec	0.00021172983273343214		src	1 min	0.0		src	5 min	0.0004763921236502223		src	10 min	0.0007410544145670124		src	>10 min	0.00809866610205378		test	0 sec	0.0001587973745500741		test	30 sec	0.0		test	1 min	0.0		test	5 min	0.00026466229091679015		test	10 min	0.00010586491636671607		test	>10 min	0.004499258945585433		others	0 sec	0.02720728350624603		others	30 sec	0.011539275883972052		others	1 min	0.005769637941986026		others	5 min	0.02074952360787635		others	10 min	0.01508575058225704		others	>10 min	0.24703578234173196				
matplotlib	src	0 sec	0.003281812407368198		src	30 sec	0.00889265297480415		src	1 min	0.008575058225704002		src	5 min	0.023554943891594324		src	10 min	0.014080033876773238		src	>10 min	0.17462417954689816		test	0 sec	5.2932458183358036e-05		test	30 sec	0.005822570400169384		test	1 min	0.009210247723904299		test	5 min	0.028477662502646623		test	10 min	0.014132966334956596		test	>10 min	0.10411814524666525		others	0 sec	0.09930129155197967		others	30 sec	0.03805843743383443		others	1 min	0.02768367562989625		others	5 min	0.10099513021384714		others	10 min	0.06023713741266144		others	>10 min	0.5797692144823205				
