bootstrap	319049		0sec	31879	0.09991882124689311		30sec	13292	0.041661312212230725		1min	7853	0.02461377405978392		5min	37250	0.11675322599349944		10min	26512	0.08309695375945388		>10min	202045	0.6332726321035327				
angular	34006		0sec	5915	0.17393989296006587		30sec	2688	0.07904487443392343		1min	308	0.009057225195553726		5min	2612	0.07680997471034523		10min	1392	0.0409339528318532		>10min	17880	0.52578956654708				
brackets	393387		0sec	1452	0.0036910218182095492		30sec	5730	0.014565809241281487		1min	4059	0.010318083719085786		5min	22049	0.05604913227940934		10min	19377	0.049256838685569175		>10min	339601	0.8632745871114196				
cdnjs	38365498		0sec	1233183	0.0321430207943606		30sec	431798	0.011254851950572882		1min	1963142	0.05116946481445386		5min	3196269	0.08331102596400547		10min	3387442	0.08829396662595126		>10min	28150802	0.7337530715748822				
wet-boew	30955		0sec	227	0.007333225650137296		30sec	911	0.029429817476982718		1min	539	0.017412372799224682		5min	3241	0.10470037150702632		10min	2816	0.09097076401227588		>10min	22812	0.7369407204005815				
ember	179681		0sec	4149	0.023090922245535144		30sec	3160	0.01758672313711522		1min	3358	0.01868867604254206		5min	13489	0.07507193303688203		10min	10764	0.05990616704047729		>10min	144027	0.801570561161169				
node	2		0sec	0		30sec	0		1min	0		5min	0		10min	0		>10min	2	1.0				
DefinitelyTyped	14769969		0sec	18931	0.0012817223922406337		30sec	465984	0.031549423021808645		1min	676782	0.045821490891416225		5min	2676577	0.1812175096643737		10min	1679405	0.1137040301167863		>10min	9237854	0.6254484352675351				
discourse	802965		0sec	15365	0.01913532968435735		30sec	7666	0.009547116001320107		1min	10649	0.013262097351690297		5min	50868	0.06335020829052325		10min	58739	0.07315262807220738		>10min	658854	0.8205264239412676				
pdf	72566		0sec	1326	0.01827302042278753		30sec	939	0.012939944326544111		1min	565	0.007786015489347629		5min	4980	0.06862718077336494		10min	4032	0.055563211421326794		>10min	60515	0.8339304908634898				
Ghost	173162		0sec	1443	0.008333237084348761		30sec	3915	0.022608886476247675		1min	3069	0.017723288019311396		5min	12789	0.07385569582240907		10min	9606	0.0554740647486169		>10min	142117	0.8207170164354766				
melpa	222016		0sec	32789	0.14768755405015854		30sec	14672	0.0660853271836264		1min	542	0.0024412654943787833		5min	10952	0.049329778034015566		10min	3976	0.017908619198616315		>10min	159063	0.716448364081868				
ol3	283148		0sec	11175	0.0394669925268764		30sec	5574	0.01968581801743258		1min	6264	0.022122706146608842		5min	30373	0.10726899006879795		10min	22103	0.07806164973794623		>10min	204943	0.723801686750392				
xtuple	2186541		0sec	501	0.0002291290215916372		30sec	122357	0.05595916106764062		1min	162902	0.0745021474557303		5min	429252	0.1963155504516037		10min	204226	0.09340140431851038		>10min	1266995	0.5794517459311305				
moonstone	130053		0sec	620	0.004767287182917733		30sec	5554	0.042705666151492086		1min	2489	0.019138351287551997		5min	17294	0.13297655571190206		10min	11504	0.08845624476175099		>10min	92542	0.7115714362606015				
jquery-mobile	164480		0sec	7031	0.04274683852140078		30sec	4584	0.027869649805447472		1min	2834	0.017230058365758756		5min	16745	0.1018056906614786		10min	12975	0.07888497081712062		>10min	118316	0.7193336575875486				
pouchdb	15621		0sec	882	0.05646245438832341		30sec	320	0.020485244222520967		1min	340	0.021765571986428527		5min	1590	0.10178605723065105		10min	610	0.03904999679918059		>10min	11688	0.7482235452275783				
appium	59920		0sec	1260	0.02102803738317757		30sec	2525	0.042139519359145526		1min	2768	0.04619492656875834		5min	9877	0.16483644859813085		10min	3883	0.06480307076101469		>10min	39214	0.6544392523364486				
jquery	4498		0sec	16	0.0035571365051133837		30sec	45	0.010004446420631391		1min	68	0.01511783014673188		5min	432	0.09604268563806136		10min	274	0.0609159626500667		>10min	3662	0.8141396176078257				
react	102590		0sec	2429	0.02367677161516717		30sec	2639	0.025723754751925138		1min	2004	0.0195340676479189		5min	7948	0.07747343795691587		10min	7249	0.07065990837313578		>10min	80100	0.780777853591968				
butter	37468		0sec	749	0.019990391801003524		30sec	1121	0.029918864097363083		1min	2471	0.06594961033415181		5min	9579	0.25565816163125865		10min	4997	0.13336713995943206		>10min	18383	0.4906320059784349				
SocialSDK	2237592		0sec	673572	0.3010253880063926		30sec	50182	0.02242678736784901		1min	86809	0.038795723259646975		5min	270188	0.12074944851429573		10min	155064	0.06929949695923117		>10min	999893	0.4468611793392182				
cesium	2639245		0sec	1268	0.00048044042898631994		30sec	89689	0.03398282463355998		1min	81081	0.03072128582227114		5min	450412	0.17065941206670848		10min	348809	0.13216241766111142		>10min	1666724	0.6315154523358005				
data	31796		0sec	643	0.020222669518178388		30sec	737	0.02317901622845641		1min	726	0.022833060762360045		5min	2829	0.08897345578060134		10min	2176	0.06843628129324443		>10min	24615	0.7741539816329098				
backbone	9675		0sec	165	0.017054263565891473		30sec	372	0.038449612403100776		1min	219	0.02263565891472868		5min	927	0.09581395348837209		10min	762	0.07875968992248061		>10min	7188	0.7429457364341086				
web-platform-tests	151348823		0sec	3603029	0.023806125006997907		30sec	2971283	0.01963201920638656		1min	2754288	0.018198278291202834		5min	10908953	0.07207821497230936		10min	6677565	0.044120362931398545		>10min	124340961	0.8215522164979109				
bluebottle	450510		0sec	797	0.0017691061241703846		30sec	10248	0.02274755277352334		1min	26069	0.05786553017691061		5min	50597	0.11231049255288451		10min	43077	0.09561829926083772		>10min	319548	0.7093027901711394				
code-dot-org	393387		0sec	1452	0.0036910218182095492		30sec	5730	0.014565809241281487		1min	4059	0.010318083719085786		5min	22049	0.05604913227940934		10min	19377	0.049256838685569175		>10min	339601	0.8632745871114196				
